id,censored,time,how_end,sex,race,age,education,parent
3,TRUE,4.5,Censored,Female,Hispanic,36.916666666666664,College,TRUE
5,TRUE,12.5,Censored,Male,Hispanic,28.333333333333332,High school,FALSE
6,TRUE,18.25,Censored,Female,Hispanic,23.333333333333332,High school,FALSE
7,FALSE,8.833333333333334,Divorced,Male,Hispanic,30.083333333333332,High school,FALSE
8,TRUE,4.25,Censored,Female,White or Other,37.833333333333336,College,TRUE
9,TRUE,7.166666666666667,Censored,Male,White or Other,34.583333333333336,College,FALSE
10,TRUE,5.583333333333333,Censored,Male,White or Other,35.666666666666664,College,FALSE
11,TRUE,6.083333333333333,Censored,Female,Hispanic,35.333333333333336,College,TRUE
22,FALSE,5,Divorced,Male,Hispanic,29.5,High school,TRUE
23,FALSE,8.333333333333334,Legally Separated,Female,Hispanic,22.416666666666668,High school,FALSE
24,TRUE,2.8333333333333335,Censored,Male,Hispanic,39,Less than high school,TRUE
25,TRUE,17.25,Censored,Female,Hispanic,24,High school,TRUE
27,TRUE,6.333333333333333,Censored,Male,Black,35,Less than high school,TRUE
28,FALSE,6.083333333333333,Divorced,Female,Black,32.75,College,TRUE
31,TRUE,6.083333333333333,Censored,Male,White or Other,35,College,FALSE
32,FALSE,10.333333333333334,Divorced,Female,White or Other,26.083333333333332,College,FALSE
33,TRUE,12.166666666666666,Censored,Female,White or Other,28.75,College,FALSE
36,FALSE,7.166666666666667,Legally Separated,Female,White or Other,23.166666666666668,High school,TRUE
37,FALSE,3.6666666666666665,Divorced,Female,White or Other,29.083333333333332,College,FALSE
41,TRUE,6,Censored,Female,White or Other,35.5,College,FALSE
43,TRUE,2,Censored,Female,Black,39.166666666666664,High school,FALSE
44,FALSE,6.333333333333333,Legally Separated,Male,Hispanic,23.583333333333332,High school,TRUE
49,TRUE,12.5,Censored,Female,Black,28.5,High school,TRUE
51,FALSE,1.4166666666666667,Widowed,Male,Black,29,High school,TRUE
52,TRUE,16.833333333333332,Censored,Male,Black,23.833333333333332,High school,FALSE
55,TRUE,13.75,Censored,Female,Hispanic,28,College,FALSE
56,TRUE,13.75,Censored,Female,White or Other,27.916666666666668,College,FALSE
61,FALSE,3.0833333333333335,Legally Separated,Female,Black,25.25,High school,TRUE
62,TRUE,10,Censored,Male,Black,31.666666666666668,College,FALSE
63,FALSE,3.5,Divorced,Female,Black,26.666666666666668,High school,FALSE
69,FALSE,5.666666666666667,Divorced,Female,Black,26.166666666666668,College,FALSE
72,TRUE,5.333333333333333,Censored,Female,Black,36.083333333333336,High school,FALSE
73,TRUE,11.25,Censored,Male,Black,27.833333333333332,High school,FALSE
75,TRUE,5.666666666666667,Censored,Male,White or Other,36.25,High school,FALSE
76,TRUE,8.666666666666666,Censored,Male,White or Other,33.25,High school,FALSE
82,TRUE,7.333333333333333,Censored,Male,Hispanic,33.75,College,TRUE
84,FALSE,2.0833333333333335,Legally Separated,Female,Hispanic,27.416666666666668,High school,TRUE
85,TRUE,16.916666666666668,Censored,Male,White or Other,24.416666666666668,High school,FALSE
86,TRUE,15.583333333333334,Censored,Female,White or Other,25.75,High school,FALSE
89,FALSE,6,Divorced,Male,White or Other,26.25,College,FALSE
93,TRUE,14,Censored,Male,Hispanic,25.333333333333332,High school,FALSE
94,TRUE,12.333333333333334,Censored,Female,Black,28.916666666666668,High school,FALSE
97,FALSE,2,Legally Separated,Male,Hispanic,27.333333333333332,College,FALSE
104,TRUE,11.833333333333334,Censored,Female,White or Other,29.166666666666668,High school,FALSE
105,TRUE,14,Censored,Male,White or Other,27.583333333333332,High school,FALSE
107,TRUE,8.916666666666666,Censored,Female,White or Other,32.083333333333336,College,FALSE
108,TRUE,7.666666666666667,Censored,Male,White or Other,33.333333333333336,College,FALSE
109,TRUE,11.083333333333334,Censored,Female,White or Other,30.833333333333332,College,FALSE
110,TRUE,10.25,Censored,Female,White or Other,31.083333333333332,College,FALSE
111,FALSE,2.6666666666666665,Divorced,Female,White or Other,35.666666666666664,College,FALSE
114,TRUE,4.916666666666667,Censored,Female,White or Other,36.166666666666664,College,TRUE
119,TRUE,10,Censored,Male,White or Other,31.583333333333332,College,FALSE
121,TRUE,11.333333333333334,Censored,Male,White or Other,29.916666666666668,High school,FALSE
122,TRUE,4.666666666666667,Censored,Male,White or Other,36.916666666666664,High school,TRUE
127,TRUE,7.5,Censored,Female,White or Other,32.166666666666664,College,FALSE
129,FALSE,0.08333333333333333,Divorced,Female,White or Other,30.916666666666668,College,FALSE
132,TRUE,11.666666666666666,Censored,Male,White or Other,30.166666666666668,College,FALSE
133,TRUE,5.75,Censored,Male,White or Other,35.666666666666664,College,FALSE
135,TRUE,4.083333333333333,Censored,Male,White or Other,27.333333333333332,High school,FALSE
136,TRUE,10.25,Censored,Female,White or Other,30.75,College,FALSE
137,FALSE,17.666666666666668,Legally Separated,Female,White or Other,23.75,High school,TRUE
138,TRUE,5.25,Censored,Male,White or Other,36,High school,FALSE
142,FALSE,4.666666666666667,Legally Separated,Female,White or Other,22.25,High school,TRUE
143,TRUE,17.5,Censored,Male,Black,23.583333333333332,High school,TRUE
147,TRUE,7.833333333333333,Censored,Female,White or Other,34.25,High school,FALSE
150,TRUE,2.3333333333333335,Censored,Male,Black,37,High school,TRUE
156,TRUE,8.25,Censored,Male,White or Other,32.583333333333336,College,FALSE
157,TRUE,12.833333333333334,Censored,Female,Hispanic,28.5,College,FALSE
159,FALSE,2.0833333333333335,Legally Separated,Female,Hispanic,21.25,High school,FALSE
162,FALSE,7.583333333333333,Divorced,Female,Black,20.916666666666668,High school,TRUE
164,FALSE,4.5,Divorced,Female,White or Other,26.666666666666668,High school,TRUE
165,TRUE,13.75,Censored,Male,White or Other,26.333333333333332,College,FALSE
166,TRUE,8.083333333333334,Censored,Female,White or Other,32.916666666666664,College,FALSE
168,TRUE,12.583333333333334,Censored,Male,Hispanic,27.5,High school,FALSE
171,TRUE,14.25,Censored,Female,Hispanic,26.666666666666668,High school,FALSE
172,TRUE,3.4166666666666665,Censored,Male,White or Other,34.416666666666664,College,FALSE
174,TRUE,1.4166666666666667,Censored,Male,White or Other,39.833333333333336,College,FALSE
175,TRUE,12.166666666666666,Censored,Female,White or Other,29.166666666666668,College,FALSE
176,TRUE,11.25,Censored,Male,White or Other,29.666666666666668,College,FALSE
177,TRUE,13.25,Censored,Female,White or Other,27.75,College,FALSE
178,TRUE,18.5,Censored,Female,White or Other,23.333333333333332,College,FALSE
180,TRUE,8.583333333333334,Censored,Male,White or Other,26.416666666666668,College,FALSE
181,FALSE,4.083333333333333,Divorced,Female,White or Other,27.333333333333332,College,FALSE
182,TRUE,10.333333333333334,Censored,Female,White or Other,30.75,College,FALSE
183,TRUE,1.5833333333333333,Censored,Female,White or Other,39.583333333333336,College,FALSE
187,TRUE,13.333333333333334,Censored,Male,Hispanic,27.75,College,FALSE
191,TRUE,11.666666666666666,Censored,Male,White or Other,30.583333333333332,High school,TRUE
192,TRUE,1.8333333333333333,Censored,Female,Hispanic,39.583333333333336,High school,TRUE
193,FALSE,3.1666666666666665,Divorced,Female,Black,21.75,High school,FALSE
194,TRUE,11.75,Censored,Female,Hispanic,29.333333333333332,High school,TRUE
197,TRUE,11.916666666666666,Censored,Female,White or Other,29.333333333333332,College,FALSE
198,TRUE,11,Censored,Female,White or Other,30.333333333333332,High school,TRUE
199,FALSE,1.6666666666666667,Divorced,Male,White or Other,36,College,FALSE
200,FALSE,15.833333333333334,Divorced,Male,White or Other,23.666666666666668,High school,FALSE
202,TRUE,18.333333333333332,Censored,Male,White or Other,23.166666666666668,High school,TRUE
203,FALSE,8.666666666666666,Divorced,Female,White or Other,24.083333333333332,High school,FALSE
204,TRUE,15.333333333333334,Censored,Female,White or Other,25.916666666666668,High school,FALSE
206,TRUE,6.833333333333333,Censored,Male,White or Other,35,College,FALSE
207,TRUE,7.166666666666667,Censored,Female,White or Other,32.333333333333336,College,FALSE
208,TRUE,2.6666666666666665,Censored,Female,White or Other,31.25,College,FALSE
211,TRUE,16,Censored,Female,Hispanic,25.583333333333332,College,FALSE
212,TRUE,16.333333333333332,Censored,Male,Hispanic,22.083333333333332,High school,FALSE
213,TRUE,19.5,Censored,Female,Hispanic,22.5,High school,FALSE
216,TRUE,23.416666666666668,Censored,Female,Hispanic,18,Less than high school,FALSE
217,TRUE,16.916666666666668,Censored,Female,Hispanic,23.833333333333332,High school,FALSE
221,FALSE,2.3333333333333335,Legally Separated,Female,White or Other,31.333333333333332,High school,TRUE
224,TRUE,12.083333333333334,Censored,Female,White or Other,28.833333333333332,High school,FALSE
225,TRUE,16.083333333333332,Censored,Male,White or Other,24.916666666666668,High school,FALSE
226,FALSE,0.75,Legally Separated,Female,Black,24.833333333333332,High school,TRUE
228,TRUE,8.666666666666666,Censored,Male,White or Other,32.75,High school,FALSE
231,FALSE,8.083333333333334,Legally Separated,Male,Hispanic,20.083333333333332,High school,FALSE
232,TRUE,2.75,Censored,Male,Hispanic,38.416666666666664,College,FALSE
240,TRUE,8.083333333333334,Censored,Female,White or Other,33.166666666666664,College,FALSE
241,TRUE,5.583333333333333,Censored,Female,Hispanic,36.166666666666664,College,TRUE
243,TRUE,14.5,Censored,Female,White or Other,26.916666666666668,High school,FALSE
244,TRUE,9.5,Censored,Male,Hispanic,31.916666666666668,High school,FALSE
246,TRUE,6.583333333333333,Censored,Male,Hispanic,34.416666666666664,College,FALSE
254,TRUE,4.333333333333333,Censored,Male,White or Other,36.833333333333336,High school,FALSE
255,FALSE,1.9166666666666667,Legally Separated,Female,White or Other,28.916666666666668,College,FALSE
258,TRUE,12,Censored,Male,White or Other,28.75,College,FALSE
259,TRUE,10.333333333333334,Censored,Male,White or Other,28.916666666666668,College,FALSE
261,TRUE,0.75,Censored,Male,Black,38.833333333333336,High school,FALSE
264,TRUE,17.333333333333332,Censored,Male,White or Other,23.75,High school,FALSE
265,TRUE,15.25,Censored,Male,Hispanic,25.5,High school,FALSE
267,TRUE,9.333333333333334,Censored,Female,White or Other,31.5,High school,FALSE
268,TRUE,16.166666666666668,Censored,Male,Hispanic,24.583333333333332,High school,FALSE
270,TRUE,8.333333333333334,Censored,Female,White or Other,29.083333333333332,High school,TRUE
271,TRUE,14.333333333333334,Censored,Female,White or Other,26.666666666666668,Less than high school,TRUE
272,FALSE,4,Divorced,Female,Hispanic,22.833333333333332,High school,FALSE
273,FALSE,1.8333333333333333,Divorced,Female,Hispanic,29.5,High school,TRUE
276,TRUE,13.916666666666666,Censored,Female,Hispanic,19.833333333333332,Less than high school,FALSE
278,TRUE,16.166666666666668,Censored,Male,White or Other,24.916666666666668,High school,FALSE
280,TRUE,9.583333333333334,Censored,Male,White or Other,32.416666666666664,High school,FALSE
285,FALSE,7.416666666666667,Legally Separated,Male,White or Other,20.5,High school,FALSE
286,TRUE,16.083333333333332,Censored,Female,White or Other,24.583333333333332,High school,FALSE
287,TRUE,8.166666666666666,Censored,Male,White or Other,33.25,High school,TRUE
289,TRUE,6.833333333333333,Censored,Female,White or Other,33.916666666666664,High school,TRUE
291,TRUE,21.916666666666668,Censored,Female,White or Other,19.5,Less than high school,FALSE
293,FALSE,5.666666666666667,Divorced,Female,Hispanic,27.25,College,FALSE
294,TRUE,14.333333333333334,Censored,Male,Hispanic,27,High school,FALSE
296,FALSE,3.25,Divorced,Female,Hispanic,24.916666666666668,High school,FALSE
297,TRUE,6.333333333333333,Censored,Male,Hispanic,27,High school,FALSE
299,TRUE,12.666666666666666,Censored,Male,White or Other,29.083333333333332,High school,FALSE
300,TRUE,16.333333333333332,Censored,Female,White or Other,24.75,College,FALSE
301,TRUE,7.25,Censored,Female,White or Other,31.833333333333332,High school,FALSE
303,TRUE,7.25,Censored,Female,White or Other,34.75,College,FALSE
304,TRUE,5.916666666666667,Censored,Male,White or Other,35.5,High school,FALSE
305,TRUE,14.25,Censored,Female,White or Other,27.75,High school,FALSE
306,TRUE,16.916666666666668,Censored,Female,White or Other,25.416666666666668,High school,FALSE
308,TRUE,15.75,Censored,Male,White or Other,26.25,High school,FALSE
309,TRUE,17.666666666666668,Censored,Female,White or Other,24.25,College,FALSE
310,FALSE,1.5,Divorced,Female,White or Other,22.916666666666668,High school,FALSE
311,TRUE,9.916666666666666,Censored,Male,White or Other,31.5,College,FALSE
313,TRUE,14.083333333333334,Censored,Female,White or Other,27.333333333333332,College,FALSE
316,FALSE,2.75,Divorced,Male,White or Other,25.833333333333332,High school,FALSE
317,FALSE,5.583333333333333,Divorced,Female,Hispanic,21,High school,FALSE
321,FALSE,8.333333333333334,Divorced,Male,White or Other,25.833333333333332,High school,FALSE
323,TRUE,6.583333333333333,Censored,Male,White or Other,35.083333333333336,High school,FALSE
327,TRUE,11.333333333333334,Censored,Female,White or Other,30.25,College,FALSE
331,FALSE,2.6666666666666665,Divorced,Female,White or Other,31.333333333333332,High school,FALSE
333,TRUE,9,Censored,Female,White or Other,31.916666666666668,High school,FALSE
334,TRUE,8.583333333333334,Censored,Female,White or Other,32.75,College,FALSE
335,TRUE,7.25,Censored,Female,White or Other,34.333333333333336,College,FALSE
336,TRUE,10.916666666666666,Censored,Male,Black,30.666666666666668,College,FALSE
337,TRUE,3.5833333333333335,Censored,Male,White or Other,37.666666666666664,High school,FALSE
338,TRUE,11.083333333333334,Censored,Female,White or Other,30.333333333333332,College,FALSE
342,FALSE,8.666666666666666,Legally Separated,Male,White or Other,21.833333333333332,High school,TRUE
345,FALSE,13,Divorced,Male,White or Other,24.333333333333332,Less than high school,FALSE
346,FALSE,1.5,Divorced,Male,Hispanic,26.333333333333332,High school,FALSE
348,TRUE,13.75,Censored,Male,Hispanic,28,Less than high school,TRUE
350,TRUE,17.166666666666668,Censored,Male,White or Other,22.416666666666668,High school,TRUE
351,FALSE,8.25,Legally Separated,Female,Hispanic,20.5,High school,FALSE
353,FALSE,8.666666666666666,Divorced,Female,Hispanic,20.333333333333332,Less than high school,TRUE
354,TRUE,20,Censored,Female,Hispanic,21.416666666666668,High school,TRUE
355,FALSE,13.583333333333334,Divorced,Female,Hispanic,18.75,High school,FALSE
357,TRUE,9.5,Censored,Male,Hispanic,31.583333333333332,High school,FALSE
358,TRUE,11.416666666666666,Censored,Male,Hispanic,28,High school,FALSE
359,FALSE,6.25,Legally Separated,Female,Hispanic,27.916666666666668,High school,FALSE
360,TRUE,9.25,Censored,Male,Hispanic,29.75,College,FALSE
362,FALSE,9.166666666666666,Legally Separated,Female,Hispanic,23.833333333333332,High school,TRUE
363,TRUE,12.166666666666666,Censored,Female,Hispanic,28.583333333333332,High school,TRUE
365,FALSE,4.083333333333333,Legally Separated,Female,Hispanic,24.5,High school,TRUE
366,TRUE,8.083333333333334,Censored,Female,Hispanic,33.083333333333336,College,FALSE
368,TRUE,13.916666666666666,Censored,Female,Hispanic,28,High school,FALSE
370,FALSE,1.0833333333333333,Legally Separated,Male,Hispanic,20.583333333333332,Less than high school,FALSE
371,FALSE,5.583333333333333,Divorced,Female,Hispanic,20,Less than high school,TRUE
373,FALSE,4.333333333333333,Legally Separated,Female,Hispanic,25.333333333333332,High school,FALSE
374,TRUE,11.416666666666666,Censored,Female,White or Other,29.583333333333332,High school,FALSE
376,TRUE,6.083333333333333,Censored,Male,Black,35.416666666666664,High school,FALSE
378,TRUE,7.75,Censored,Male,Black,33.916666666666664,High school,FALSE
382,FALSE,2.9166666666666665,Divorced,Female,White or Other,31.25,College,FALSE
386,TRUE,9,Censored,Male,Hispanic,32.333333333333336,High school,FALSE
387,TRUE,18.75,Censored,Female,Hispanic,22.833333333333332,High school,FALSE
388,TRUE,16.833333333333332,Censored,Female,Hispanic,24.916666666666668,Less than high school,TRUE
390,FALSE,14.083333333333334,Legally Separated,Female,White or Other,27.25,High school,TRUE
391,TRUE,2.9166666666666665,Censored,Male,White or Other,38.666666666666664,College,FALSE
392,TRUE,18.833333333333332,Censored,Male,Hispanic,21.333333333333332,High school,FALSE
394,TRUE,5,Censored,Male,Hispanic,35.666666666666664,College,FALSE
396,FALSE,1.3333333333333333,Divorced,Male,White or Other,31.833333333333332,College,FALSE
400,TRUE,14,Censored,Female,White or Other,27.5,College,FALSE
401,TRUE,9.75,Censored,Male,White or Other,31.25,High school,FALSE
403,FALSE,3.3333333333333335,Divorced,Female,Black,23.75,High school,TRUE
404,TRUE,12,Censored,Male,White or Other,26.083333333333332,College,FALSE
405,TRUE,1.5,Censored,Male,White or Other,23.75,High school,FALSE
407,TRUE,16.916666666666668,Censored,Female,Hispanic,22.083333333333332,High school,TRUE
411,TRUE,3.6666666666666665,Censored,Female,Hispanic,37.916666666666664,High school,TRUE
416,TRUE,11.166666666666666,Censored,Female,White or Other,30.166666666666668,College,FALSE
417,TRUE,5.833333333333333,Censored,Female,White or Other,33.833333333333336,College,FALSE
418,TRUE,7.583333333333333,Censored,Male,White or Other,31.833333333333332,College,FALSE
420,TRUE,13.25,Censored,Male,White or Other,28.333333333333332,College,FALSE
421,TRUE,7.083333333333333,Censored,Male,White or Other,34,High school,TRUE
423,FALSE,3,Legally Separated,Female,White or Other,26.166666666666668,High school,FALSE
425,TRUE,15.333333333333334,Censored,Female,White or Other,25.666666666666668,High school,FALSE
428,FALSE,6.833333333333333,Legally Separated,Female,Hispanic,22.916666666666668,High school,TRUE
435,TRUE,20.666666666666668,Censored,Female,Hispanic,20.916666666666668,High school,FALSE
436,TRUE,15.333333333333334,Censored,Female,Hispanic,22.5,Less than high school,FALSE
437,TRUE,21.25,Censored,Female,Hispanic,20.5,High school,FALSE
438,FALSE,2.1666666666666665,Legally Separated,Male,Hispanic,22.583333333333332,High school,FALSE
439,TRUE,12.916666666666666,Censored,Female,Hispanic,28.166666666666668,Less than high school,FALSE
440,FALSE,4.166666666666667,Legally Separated,Male,Hispanic,19.25,Less than high school,TRUE
441,FALSE,1.5833333333333333,Legally Separated,Male,Hispanic,20.916666666666668,Less than high school,TRUE
442,TRUE,14.833333333333334,Censored,Female,Hispanic,21.166666666666668,High school,FALSE
443,FALSE,3.6666666666666665,Legally Separated,Male,Hispanic,22.083333333333332,High school,TRUE
446,FALSE,2.8333333333333335,Legally Separated,Male,Hispanic,24.75,High school,TRUE
450,FALSE,4.75,Legally Separated,Female,Hispanic,28.416666666666668,High school,TRUE
452,FALSE,1.5,Divorced,Female,Hispanic,18.833333333333332,Less than high school,TRUE
453,TRUE,18.083333333333332,Censored,Female,Hispanic,23.75,Less than high school,FALSE
455,TRUE,12.833333333333334,Censored,Male,Hispanic,28.083333333333332,High school,FALSE
456,TRUE,9.583333333333334,Censored,Male,Hispanic,31.166666666666668,College,FALSE
457,FALSE,8.75,Legally Separated,Male,Hispanic,21.75,High school,TRUE
458,TRUE,3.1666666666666665,Censored,Male,Hispanic,38.083333333333336,High school,TRUE
462,TRUE,2.5,Censored,Female,Hispanic,39,High school,TRUE
463,FALSE,10.333333333333334,Legally Separated,Male,Hispanic,27.25,Less than high school,TRUE
464,TRUE,4.416666666666667,Censored,Female,Hispanic,36.333333333333336,High school,TRUE
465,FALSE,11.833333333333334,Legally Separated,Female,Hispanic,24.333333333333332,High school,TRUE
466,FALSE,14.5,Divorced,Male,Hispanic,24.166666666666668,Less than high school,TRUE
467,FALSE,13.833333333333334,Legally Separated,Female,Hispanic,22.916666666666668,High school,TRUE
468,TRUE,19.583333333333332,Censored,Female,Hispanic,21.166666666666668,High school,FALSE
469,TRUE,20.583333333333332,Censored,Female,Hispanic,20.916666666666668,High school,FALSE
473,TRUE,24.083333333333332,Censored,Female,Hispanic,17.5,Less than high school,FALSE
474,TRUE,12.416666666666666,Censored,Female,Hispanic,28.583333333333332,High school,FALSE
475,TRUE,11.75,Censored,Male,Hispanic,29.75,High school,FALSE
476,FALSE,4.666666666666667,Divorced,Male,Black,28.166666666666668,College,TRUE
477,TRUE,5.166666666666667,Censored,Female,Hispanic,36.833333333333336,High school,TRUE
478,TRUE,13.916666666666666,Censored,Female,White or Other,27.916666666666668,High school,TRUE
479,TRUE,14.583333333333334,Censored,Female,Hispanic,26.5,High school,FALSE
481,TRUE,1.5833333333333333,Censored,Male,Hispanic,39.75,High school,TRUE
483,TRUE,3.9166666666666665,Censored,Male,Hispanic,37.75,College,FALSE
484,TRUE,6.666666666666667,Censored,Female,Hispanic,34.833333333333336,College,FALSE
485,TRUE,6.416666666666667,Censored,Male,White or Other,34.75,College,FALSE
486,TRUE,0.5833333333333334,Censored,Female,White or Other,30,College,FALSE
487,TRUE,6.916666666666667,Censored,Male,White or Other,34.333333333333336,College,FALSE
488,TRUE,16.666666666666668,Censored,Female,White or Other,24.916666666666668,High school,FALSE
489,TRUE,1.5,Censored,Female,White or Other,28.5,College,FALSE
490,TRUE,8.666666666666666,Censored,Male,White or Other,32.166666666666664,High school,FALSE
492,TRUE,11.583333333333334,Censored,Female,White or Other,29.833333333333332,College,FALSE
495,TRUE,7.333333333333333,Censored,Male,Hispanic,31.75,High school,FALSE
496,TRUE,13.75,Censored,Male,Hispanic,27.166666666666668,College,FALSE
497,TRUE,1.3333333333333333,Censored,Female,White or Other,25.416666666666668,College,FALSE
498,TRUE,14.333333333333334,Censored,Female,White or Other,27.666666666666668,College,FALSE
503,TRUE,11.416666666666666,Censored,Male,White or Other,29.583333333333332,College,FALSE
508,FALSE,5.833333333333333,Divorced,Male,Hispanic,32.416666666666664,Less than high school,FALSE
509,TRUE,8.166666666666666,Censored,Female,Black,32.666666666666664,College,FALSE
511,TRUE,16.333333333333332,Censored,Male,Hispanic,25.416666666666668,High school,TRUE
512,FALSE,6.666666666666667,Legally Separated,Female,Hispanic,18.916666666666668,Less than high school,FALSE
513,FALSE,6.333333333333333,Legally Separated,Male,Hispanic,29.083333333333332,Less than high school,TRUE
514,TRUE,20.25,Censored,Female,Hispanic,19.666666666666668,Less than high school,TRUE
515,TRUE,1.75,Censored,Female,Hispanic,39.5,High school,TRUE
517,TRUE,9.583333333333334,Censored,Male,Hispanic,31.5,High school,TRUE
518,FALSE,0.75,Legally Separated,Female,Hispanic,22,High school,FALSE
519,TRUE,23.25,Censored,Female,Hispanic,18.166666666666668,High school,TRUE
521,FALSE,13.416666666666666,Legally Separated,Male,Hispanic,21.75,Less than high school,TRUE
524,FALSE,5.75,Legally Separated,Male,Hispanic,28.75,High school,TRUE
525,TRUE,12.416666666666666,Censored,Male,Hispanic,28.916666666666668,High school,FALSE
528,TRUE,18.083333333333332,Censored,Female,White or Other,22.833333333333332,High school,FALSE
529,TRUE,4.166666666666667,Censored,Female,Hispanic,37.416666666666664,College,FALSE
534,TRUE,11.083333333333334,Censored,Female,Hispanic,30,High school,TRUE
536,TRUE,0.8333333333333334,Censored,Male,Hispanic,39.833333333333336,High school,FALSE
537,FALSE,3.0833333333333335,Legally Separated,Male,White or Other,22.666666666666668,Less than high school,FALSE
539,TRUE,17.75,Censored,Male,Hispanic,22.166666666666668,High school,FALSE
540,FALSE,5.75,Divorced,Female,Hispanic,23.25,High school,TRUE
541,FALSE,9.083333333333334,Divorced,Female,Hispanic,22.666666666666668,High school,FALSE
542,TRUE,4.166666666666667,Censored,Female,Black,37.166666666666664,College,FALSE
543,TRUE,7.916666666666667,Censored,Male,Hispanic,31.333333333333332,High school,FALSE
544,TRUE,13.166666666666666,Censored,Male,White or Other,28.416666666666668,College,FALSE
545,TRUE,6.833333333333333,Censored,Male,Black,32.333333333333336,High school,FALSE
546,TRUE,10.083333333333334,Censored,Male,White or Other,29.75,College,FALSE
547,TRUE,8.583333333333334,Censored,Male,White or Other,32.75,College,FALSE
548,TRUE,17,Censored,Female,White or Other,23.5,High school,FALSE
549,FALSE,13.416666666666666,Divorced,Male,White or Other,23.666666666666668,High school,TRUE
551,TRUE,10.666666666666666,Censored,Male,White or Other,28.333333333333332,College,FALSE
555,TRUE,6.25,Censored,Male,White or Other,35,College,TRUE
556,TRUE,20.666666666666668,Censored,Female,White or Other,20.5,High school,FALSE
557,FALSE,2.1666666666666665,Divorced,Female,Hispanic,20.5,High school,TRUE
558,FALSE,5.75,Divorced,Male,White or Other,29.333333333333332,College,FALSE
560,FALSE,6.166666666666667,Divorced,Female,White or Other,21.666666666666668,High school,TRUE
561,TRUE,16,Censored,Male,White or Other,25.25,High school,FALSE
562,TRUE,12.75,Censored,Female,Hispanic,29.083333333333332,High school,FALSE
563,FALSE,0.9166666666666666,Divorced,Male,White or Other,29.916666666666668,Less than high school,TRUE
564,TRUE,17.083333333333332,Censored,Male,White or Other,23.833333333333332,High school,FALSE
565,TRUE,14.166666666666666,Censored,Male,Hispanic,27.25,High school,FALSE
566,TRUE,6.916666666666667,Censored,Female,Hispanic,34.25,High school,TRUE
570,TRUE,13.583333333333334,Censored,Female,White or Other,25.583333333333332,High school,FALSE
571,FALSE,7.666666666666667,Legally Separated,Male,White or Other,25.583333333333332,High school,FALSE
572,TRUE,6.583333333333333,Censored,Male,White or Other,24.333333333333332,High school,FALSE
577,TRUE,16.25,Censored,Male,White or Other,24.916666666666668,High school,FALSE
580,TRUE,0.5,Censored,Male,White or Other,38.833333333333336,High school,FALSE
581,TRUE,13.166666666666666,Censored,Male,White or Other,28.166666666666668,High school,FALSE
583,FALSE,5.666666666666667,Divorced,Female,White or Other,22.583333333333332,High school,FALSE
584,TRUE,16.25,Censored,Female,White or Other,24.583333333333332,College,FALSE
585,TRUE,13.333333333333334,Censored,Female,White or Other,28.083333333333332,High school,FALSE
586,FALSE,14.333333333333334,Divorced,Male,Hispanic,19.083333333333332,High school,FALSE
587,FALSE,2.9166666666666665,Divorced,Female,Hispanic,22.666666666666668,High school,FALSE
589,FALSE,0.6666666666666666,Divorced,Male,White or Other,23.666666666666668,Less than high school,FALSE
591,TRUE,15.916666666666666,Censored,Female,Hispanic,24.666666666666668,College,FALSE
595,FALSE,5.916666666666667,Divorced,Female,Black,34.416666666666664,High school,TRUE
597,FALSE,1.0833333333333333,Divorced,Female,White or Other,26.416666666666668,High school,FALSE
598,TRUE,18.5,Censored,Male,Hispanic,23.333333333333332,College,FALSE
599,FALSE,2.3333333333333335,Divorced,Female,Hispanic,23.333333333333332,High school,FALSE
600,FALSE,1.1666666666666667,Legally Separated,Male,Hispanic,34.75,High school,FALSE
602,FALSE,2.9166666666666665,Divorced,Female,Hispanic,35,Less than high school,TRUE
603,FALSE,12.166666666666666,Divorced,Male,Hispanic,24.916666666666668,High school,TRUE
604,FALSE,15.666666666666666,Divorced,Female,Hispanic,20.75,High school,TRUE
605,FALSE,7.833333333333333,Widowed,Female,Hispanic,33.75,High school,TRUE
608,TRUE,4.75,Censored,Male,White or Other,36.75,High school,FALSE
609,TRUE,14.083333333333334,Censored,Female,White or Other,27.333333333333332,College,FALSE
610,TRUE,11.333333333333334,Censored,Female,White or Other,30.333333333333332,High school,FALSE
611,FALSE,9,Divorced,Male,White or Other,28.916666666666668,High school,FALSE
614,TRUE,0.9166666666666666,Censored,Female,Hispanic,34.916666666666664,College,TRUE
617,FALSE,2.8333333333333335,Divorced,Female,Hispanic,25.666666666666668,High school,FALSE
618,FALSE,0.8333333333333334,Legally Separated,Male,Hispanic,22.833333333333332,High school,FALSE
621,FALSE,13.916666666666666,Divorced,Male,Hispanic,21.583333333333332,Less than high school,FALSE
622,TRUE,8.166666666666666,Censored,Female,Hispanic,25.666666666666668,High school,FALSE
623,TRUE,8.083333333333334,Censored,Male,Hispanic,31.25,High school,TRUE
624,FALSE,3.75,Divorced,Female,Hispanic,19.75,High school,FALSE
625,FALSE,7,Divorced,Male,Hispanic,30.5,Less than high school,FALSE
626,FALSE,3.5833333333333335,Divorced,Female,Hispanic,37.333333333333336,High school,TRUE
629,FALSE,2,Divorced,Female,White or Other,23.25,High school,FALSE
630,FALSE,2.25,Divorced,Male,White or Other,24.166666666666668,High school,FALSE
633,TRUE,12.5,Censored,Female,White or Other,28.916666666666668,College,FALSE
