id,sex,race,outcome,time,censored
1409,Male,White or Other,married,32,TRUE
1409,Male,White or Other,parent,23.166666666666668,FALSE
1410,Female,White or Other,educ_hs,18,FALSE
1410,Female,White or Other,educ_ba,41.583333333333336,TRUE
1410,Female,White or Other,married,21.083333333333332,FALSE
1410,Female,White or Other,parent,16.416666666666668,FALSE
1411,Female,White or Other,educ_hs,18,FALSE
1411,Female,White or Other,educ_ba,22,FALSE
1411,Female,White or Other,married,24,FALSE
1411,Female,White or Other,parent,28.416666666666668,FALSE
1412,Female,White or Other,educ_hs,20.75,FALSE
1412,Female,White or Other,educ_ba,24.75,FALSE
1412,Female,White or Other,married,28.75,FALSE
1412,Female,White or Other,parent,30.833333333333332,FALSE
1413,Female,Hispanic,educ_hs,22.416666666666668,FALSE
1413,Female,Hispanic,educ_ba,37.416666666666664,FALSE
1413,Female,Hispanic,married,33.833333333333336,FALSE
1413,Female,Hispanic,parent,36.416666666666664,FALSE
1414,Female,White or Other,educ_hs,19.666666666666668,FALSE
1414,Female,White or Other,educ_ba,23.75,FALSE
1414,Female,White or Other,married,36.166666666666664,FALSE
1414,Female,White or Other,parent,33.333333333333336,FALSE
1415,Female,White or Other,educ_hs,20.416666666666668,FALSE
1415,Female,White or Other,educ_ba,40.75,TRUE
1415,Female,White or Other,married,28,FALSE
1415,Female,White or Other,parent,18.916666666666668,FALSE
1416,Female,White or Other,educ_hs,20.583333333333332,FALSE
1416,Female,White or Other,educ_ba,41.416666666666664,TRUE
1416,Female,White or Other,married,31.25,FALSE
1416,Female,White or Other,parent,21.25,FALSE
1417,Male,White or Other,educ_hs,29.75,TRUE
1417,Male,White or Other,educ_ba,29.75,TRUE
1417,Male,White or Other,married,29.75,TRUE
1417,Male,White or Other,parent,29.75,TRUE
1418,Male,White or Other,educ_hs,40.666666666666664,TRUE
1418,Male,White or Other,educ_ba,40.666666666666664,TRUE
1418,Male,White or Other,married,34.666666666666664,FALSE
1418,Male,White or Other,parent,22.916666666666668,FALSE
1419,Female,White or Other,educ_hs,20.583333333333332,FALSE
1419,Female,White or Other,educ_ba,41,TRUE
1419,Female,White or Other,married,22.5,FALSE
1419,Female,White or Other,parent,29.583333333333332,FALSE
1420,Female,White or Other,educ_hs,19.916666666666668,FALSE
1420,Female,White or Other,educ_ba,30.166666666666668,TRUE
1420,Female,White or Other,married,30.166666666666668,TRUE
1420,Female,White or Other,parent,21.666666666666668,FALSE
1421,Male,White or Other,educ_hs,20.666666666666668,FALSE
1421,Male,White or Other,educ_ba,24.666666666666668,FALSE
1421,Male,White or Other,married,38.916666666666664,FALSE
1421,Male,White or Other,parent,41.083333333333336,TRUE
1422,Female,Black,educ_hs,19.666666666666668,FALSE
1422,Female,Black,educ_ba,24.666666666666668,FALSE
1422,Female,Black,married,41.083333333333336,TRUE
1422,Female,Black,parent,41.083333333333336,TRUE
1423,Female,Black,educ_hs,21.166666666666668,FALSE
1423,Female,Black,educ_ba,24.666666666666668,TRUE
1423,Female,Black,married,24.666666666666668,TRUE
1423,Female,Black,parent,24.416666666666668,FALSE
1424,Female,Black,educ_hs,41,TRUE
1424,Female,Black,educ_ba,41,TRUE
1424,Female,Black,married,26.166666666666668,FALSE
1424,Female,Black,parent,23.166666666666668,FALSE
1425,Male,Black,educ_hs,20.166666666666668,FALSE
1425,Male,Black,educ_ba,41.5,TRUE
1425,Male,Black,married,28.25,FALSE
1425,Male,Black,parent,21.083333333333332,FALSE
1426,Male,Black,educ_hs,20.5,FALSE
1426,Male,Black,educ_ba,40.833333333333336,TRUE
1426,Male,Black,married,40.833333333333336,TRUE
1426,Male,Black,parent,26.25,FALSE
1427,Female,Black,educ_hs,41,TRUE
1427,Female,Black,educ_ba,41,TRUE
1427,Female,Black,married,41,TRUE
1427,Female,Black,parent,22.083333333333332,FALSE
1428,Female,Black,educ_hs,41.5,TRUE
1428,Female,Black,educ_ba,41.5,TRUE
1428,Female,Black,married,41.5,TRUE
1428,Female,Black,parent,17.583333333333332,FALSE
1429,Female,White or Other,educ_hs,19.166666666666668,FALSE
1429,Female,White or Other,educ_ba,41.583333333333336,TRUE
1429,Female,White or Other,married,27.25,FALSE
1429,Female,White or Other,parent,26,FALSE
1430,Female,White or Other,educ_hs,20.333333333333332,FALSE
1430,Female,White or Other,educ_ba,24.833333333333332,FALSE
1430,Female,White or Other,married,29.666666666666668,FALSE
1430,Female,White or Other,parent,31.416666666666668,FALSE
1431,Male,White or Other,educ_hs,18,FALSE
1431,Male,White or Other,educ_ba,27.166666666666668,FALSE
1431,Male,White or Other,married,23,FALSE
1431,Male,White or Other,parent,24.666666666666668,FALSE
1432,Female,White or Other,educ_hs,19.75,FALSE
1432,Female,White or Other,educ_ba,23.666666666666668,FALSE
1432,Female,White or Other,married,39.25,TRUE
1432,Female,White or Other,parent,39.25,TRUE
1433,Female,White or Other,educ_hs,21.416666666666668,FALSE
1433,Female,White or Other,educ_ba,40.916666666666664,TRUE
1433,Female,White or Other,married,39,FALSE
1433,Female,White or Other,parent,40.916666666666664,TRUE
1434,Male,White or Other,educ_hs,18,FALSE
1434,Male,White or Other,educ_ba,21.916666666666668,FALSE
1434,Male,White or Other,married,23.333333333333332,FALSE
1434,Male,White or Other,parent,29.25,FALSE
1435,Male,White or Other,educ_hs,20.5,FALSE
1435,Male,White or Other,educ_ba,40.833333333333336,TRUE
1435,Male,White or Other,married,21.75,FALSE
1435,Male,White or Other,parent,20.333333333333332,FALSE
1436,Female,White or Other,educ_hs,20.166666666666668,FALSE
1436,Female,White or Other,educ_ba,41.416666666666664,TRUE
1436,Female,White or Other,married,20.75,FALSE
1436,Female,White or Other,parent,31.083333333333332,FALSE
1437,Female,White or Other,educ_hs,17.083333333333332,FALSE
1437,Female,White or Other,educ_ba,41.833333333333336,TRUE
1437,Female,White or Other,married,21.416666666666668,FALSE
1437,Female,White or Other,parent,23.166666666666668,FALSE
1438,Female,White or Other,educ_hs,19.916666666666668,FALSE
1438,Female,White or Other,educ_ba,23.833333333333332,FALSE
1438,Female,White or Other,married,41.25,TRUE
1438,Female,White or Other,parent,41.25,TRUE
1439,Male,White or Other,educ_hs,35.833333333333336,TRUE
1439,Male,White or Other,educ_ba,35.833333333333336,TRUE
1439,Male,White or Other,married,28.833333333333332,FALSE
1439,Male,White or Other,parent,29.833333333333332,FALSE
1440,Female,White or Other,educ_hs,19.083333333333332,FALSE
1440,Female,White or Other,educ_ba,24,FALSE
1440,Female,White or Other,married,32.25,FALSE
1440,Female,White or Other,parent,34.416666666666664,FALSE
1441,Male,White or Other,educ_hs,18.083333333333332,FALSE
1441,Male,White or Other,educ_ba,30.583333333333332,FALSE
1441,Male,White or Other,married,31.333333333333332,FALSE
1441,Male,White or Other,parent,25.416666666666668,FALSE
1442,Female,White or Other,educ_hs,18.833333333333332,FALSE
1442,Female,White or Other,educ_ba,23.75,FALSE
1442,Female,White or Other,married,41.25,TRUE
1442,Female,White or Other,parent,32.583333333333336,FALSE
1443,Male,White or Other,educ_hs,21.25,FALSE
1443,Male,White or Other,educ_ba,42.166666666666664,TRUE
1443,Male,White or Other,married,42.166666666666664,TRUE
1443,Male,White or Other,parent,42.166666666666664,TRUE
1444,Female,White or Other,educ_hs,19.25,FALSE
1444,Female,White or Other,educ_ba,31.166666666666668,FALSE
1444,Female,White or Other,married,36.583333333333336,FALSE
1444,Female,White or Other,parent,42,TRUE
1445,Female,White or Other,educ_hs,20.25,FALSE
1445,Female,White or Other,educ_ba,41.5,TRUE
1445,Female,White or Other,married,29.333333333333332,FALSE
1445,Female,White or Other,parent,30.25,FALSE
1446,Male,White or Other,educ_hs,21.333333333333332,FALSE
1446,Male,White or Other,educ_ba,25.25,FALSE
1446,Male,White or Other,married,31.75,FALSE
1446,Male,White or Other,parent,34.333333333333336,FALSE
1447,Male,White or Other,educ_hs,20.416666666666668,FALSE
1447,Male,White or Other,educ_ba,41.583333333333336,TRUE
1447,Male,White or Other,married,41.583333333333336,TRUE
1447,Male,White or Other,parent,39.166666666666664,FALSE
1448,Female,White or Other,educ_hs,19.333333333333332,FALSE
1448,Female,White or Other,educ_ba,41.5,TRUE
1448,Female,White or Other,married,31.666666666666668,FALSE
1448,Female,White or Other,parent,34.333333333333336,FALSE
1449,Male,White or Other,educ_hs,18.833333333333332,FALSE
1449,Male,White or Other,educ_ba,41.25,TRUE
1449,Male,White or Other,married,24.666666666666668,FALSE
1449,Male,White or Other,parent,23.666666666666668,FALSE
1450,Female,White or Other,educ_hs,18.666666666666668,FALSE
1450,Female,White or Other,educ_ba,22.583333333333332,FALSE
1450,Female,White or Other,married,28.666666666666668,FALSE
1450,Female,White or Other,parent,32.416666666666664,FALSE
1451,Female,White or Other,educ_hs,19.666666666666668,FALSE
1451,Female,White or Other,educ_ba,24.833333333333332,FALSE
1451,Female,White or Other,married,39.166666666666664,TRUE
1451,Female,White or Other,parent,39.166666666666664,TRUE
1452,Male,Hispanic,educ_hs,21,FALSE
1452,Male,Hispanic,educ_ba,31.916666666666668,FALSE
1452,Male,Hispanic,married,21.5,FALSE
1452,Male,Hispanic,parent,21.166666666666668,FALSE
1453,Female,White or Other,educ_hs,18.5,FALSE
1453,Female,White or Other,educ_ba,22.416666666666668,FALSE
1453,Female,White or Other,married,30.25,FALSE
1453,Female,White or Other,parent,34.666666666666664,FALSE
1454,Female,White or Other,educ_hs,19.083333333333332,FALSE
1454,Female,White or Other,educ_ba,24,FALSE
1454,Female,White or Other,married,41.25,FALSE
1454,Female,White or Other,parent,41.416666666666664,TRUE
1455,Male,White or Other,educ_hs,21.416666666666668,FALSE
1455,Male,White or Other,educ_ba,25.333333333333332,FALSE
1455,Male,White or Other,married,26.5,FALSE
1455,Male,White or Other,parent,30.166666666666668,FALSE
1456,Male,White or Other,educ_hs,18.166666666666668,FALSE
1456,Male,White or Other,educ_ba,26.083333333333332,FALSE
1456,Male,White or Other,married,29.583333333333332,FALSE
1456,Male,White or Other,parent,33.083333333333336,FALSE
1457,Male,White or Other,educ_hs,21,FALSE
1457,Male,White or Other,educ_ba,24.833333333333332,FALSE
1457,Male,White or Other,married,41.416666666666664,TRUE
1457,Male,White or Other,parent,41.416666666666664,TRUE
1458,Male,White or Other,educ_hs,19.083333333333332,FALSE
1458,Male,White or Other,educ_ba,24,FALSE
1458,Male,White or Other,married,32.083333333333336,TRUE
1458,Male,White or Other,parent,32.083333333333336,TRUE
1459,Female,White or Other,educ_hs,22.25,FALSE
1459,Female,White or Other,educ_ba,26.166666666666668,FALSE
1459,Female,White or Other,married,30.666666666666668,TRUE
1459,Female,White or Other,parent,30.666666666666668,TRUE
1460,Male,White or Other,educ_hs,21.75,FALSE
1460,Male,White or Other,educ_ba,25.75,FALSE
1460,Male,White or Other,married,35.833333333333336,FALSE
1460,Male,White or Other,parent,38.416666666666664,FALSE
1461,Male,White or Other,educ_hs,19.583333333333332,FALSE
1461,Male,White or Other,educ_ba,41,TRUE
1461,Male,White or Other,married,41,TRUE
1461,Male,White or Other,parent,41,TRUE
1462,Female,White or Other,educ_hs,21.333333333333332,FALSE
1462,Female,White or Other,educ_ba,26.833333333333332,FALSE
1462,Female,White or Other,married,29.333333333333332,FALSE
1462,Female,White or Other,parent,36.5,FALSE
1463,Male,White or Other,educ_hs,18.083333333333332,FALSE
1463,Male,White or Other,educ_ba,29,FALSE
1463,Male,White or Other,married,41.416666666666664,TRUE
1463,Male,White or Other,parent,41.416666666666664,TRUE
1464,Female,White or Other,educ_hs,21.916666666666668,FALSE
1464,Female,White or Other,educ_ba,25.833333333333332,FALSE
1464,Female,White or Other,married,35.416666666666664,FALSE
1464,Female,White or Other,parent,35.916666666666664,FALSE
1465,Male,Black,educ_hs,19.833333333333332,FALSE
1465,Male,Black,educ_ba,41,TRUE
1465,Male,Black,married,41,TRUE
1465,Male,Black,parent,17.833333333333332,FALSE
1466,Female,Black,educ_hs,20.25,FALSE
1466,Female,Black,educ_ba,25.75,FALSE
1466,Female,Black,married,33.833333333333336,TRUE
1466,Female,Black,parent,33.833333333333336,TRUE
1467,Female,Black,educ_hs,17.583333333333332,FALSE
1467,Female,Black,educ_ba,41,TRUE
1467,Female,Black,married,19.583333333333332,FALSE
1467,Female,Black,parent,41,TRUE
1468,Male,Black,educ_hs,18.416666666666668,FALSE
1468,Male,Black,educ_ba,41.083333333333336,TRUE
1468,Male,Black,married,41.083333333333336,TRUE
1468,Male,Black,parent,41.083333333333336,TRUE
1469,Male,Black,educ_hs,22.666666666666668,FALSE
1469,Male,Black,educ_ba,41,TRUE
1469,Male,Black,married,41,TRUE
1469,Male,Black,parent,29.25,FALSE
1470,Female,Black,educ_hs,20.416666666666668,FALSE
1470,Female,Black,educ_ba,41,TRUE
1470,Female,Black,married,41,TRUE
1470,Female,Black,parent,29.5,FALSE
1471,Male,Black,educ_hs,33.083333333333336,TRUE
1471,Male,Black,educ_ba,33.083333333333336,TRUE
1471,Male,Black,married,33.083333333333336,TRUE
1471,Male,Black,parent,33.083333333333336,TRUE
1472,Female,Black,educ_hs,25.166666666666668,FALSE
1472,Female,Black,educ_ba,41.25,TRUE
1472,Female,Black,married,41.25,TRUE
1472,Female,Black,parent,23.916666666666668,FALSE
1473,Male,Black,educ_hs,20.166666666666668,FALSE
1473,Male,Black,educ_ba,26.75,FALSE
1473,Male,Black,married,40.5,TRUE
1473,Male,Black,parent,40.5,TRUE
1474,Male,Hispanic,educ_hs,17.833333333333332,FALSE
1474,Male,Hispanic,educ_ba,41.666666666666664,TRUE
1474,Male,Hispanic,married,21.5,FALSE
1474,Male,Hispanic,parent,19.916666666666668,FALSE
1475,Female,Hispanic,educ_hs,20.75,FALSE
1475,Female,Hispanic,educ_ba,33.666666666666664,FALSE
1475,Female,Hispanic,married,32.25,FALSE
1475,Female,Hispanic,parent,41.166666666666664,TRUE
1476,Female,Black,educ_hs,19.083333333333332,FALSE
1476,Female,Black,educ_ba,41.416666666666664,TRUE
1476,Female,Black,married,23.166666666666668,FALSE
1476,Female,Black,parent,23.5,FALSE
1477,Female,Black,educ_hs,21.416666666666668,FALSE
1477,Female,Black,educ_ba,40.5,TRUE
1477,Female,Black,married,23.083333333333332,FALSE
1477,Female,Black,parent,25.083333333333332,FALSE
1478,Male,Black,educ_hs,20.5,FALSE
1478,Male,Black,educ_ba,40.75,TRUE
1478,Male,Black,married,29.416666666666668,FALSE
1478,Male,Black,parent,25.083333333333332,FALSE
1479,Female,Black,educ_hs,18,FALSE
1479,Female,Black,educ_ba,21.916666666666668,FALSE
1479,Female,Black,married,41.833333333333336,TRUE
1479,Female,Black,parent,41.833333333333336,TRUE
1480,Female,Black,educ_hs,21.166666666666668,FALSE
1480,Female,Black,educ_ba,39.666666666666664,TRUE
1480,Female,Black,married,26.833333333333332,FALSE
1480,Female,Black,parent,22.416666666666668,FALSE
1481,Male,Black,educ_hs,21.166666666666668,FALSE
1481,Male,Black,educ_ba,40.583333333333336,TRUE
1481,Male,Black,married,40.583333333333336,TRUE
1481,Male,Black,parent,22.583333333333332,FALSE
1482,Male,Black,educ_hs,19.416666666666668,FALSE
1482,Male,Black,educ_ba,40.916666666666664,TRUE
1482,Male,Black,married,40.916666666666664,TRUE
1482,Male,Black,parent,21.916666666666668,FALSE
1483,Male,Hispanic,educ_hs,22,FALSE
1483,Male,Hispanic,educ_ba,41.416666666666664,TRUE
1483,Male,Hispanic,married,41.416666666666664,TRUE
1483,Male,Hispanic,parent,41.416666666666664,TRUE
1484,Male,White or Other,educ_hs,17.833333333333332,FALSE
1484,Male,White or Other,educ_ba,21.75,FALSE
1484,Male,White or Other,married,41.166666666666664,TRUE
1484,Male,White or Other,parent,41.166666666666664,TRUE
1485,Male,White or Other,educ_hs,20.916666666666668,FALSE
1485,Male,White or Other,educ_ba,41.333333333333336,TRUE
1485,Male,White or Other,married,41.333333333333336,TRUE
1485,Male,White or Other,parent,31.5,FALSE
1486,Male,White or Other,educ_hs,21.916666666666668,FALSE
1486,Male,White or Other,educ_ba,28.416666666666668,FALSE
1486,Male,White or Other,married,33.416666666666664,TRUE
1486,Male,White or Other,parent,33.416666666666664,TRUE
1487,Female,White or Other,educ_hs,19,FALSE
1487,Female,White or Other,educ_ba,23,FALSE
1487,Female,White or Other,married,27.916666666666668,FALSE
1487,Female,White or Other,parent,30.833333333333332,FALSE
1488,Male,White or Other,educ_hs,18.166666666666668,FALSE
1488,Male,White or Other,educ_ba,41.5,TRUE
1488,Male,White or Other,married,33.666666666666664,FALSE
1488,Male,White or Other,parent,19,FALSE
1489,Female,White or Other,educ_hs,20.333333333333332,FALSE
1489,Female,White or Other,educ_ba,40.833333333333336,TRUE
1489,Female,White or Other,married,23.916666666666668,FALSE
1489,Female,White or Other,parent,24.416666666666668,FALSE
1490,Female,White or Other,educ_hs,21.333333333333332,FALSE
1490,Female,White or Other,educ_ba,25.333333333333332,FALSE
1490,Female,White or Other,married,29.666666666666668,FALSE
1490,Female,White or Other,parent,36.083333333333336,FALSE
1491,Male,White or Other,educ_hs,18.916666666666668,FALSE
1491,Male,White or Other,educ_ba,41.333333333333336,TRUE
1491,Male,White or Other,married,34.666666666666664,FALSE
1491,Male,White or Other,parent,39.666666666666664,FALSE
1492,Female,White or Other,educ_hs,19.416666666666668,FALSE
1492,Female,White or Other,educ_ba,23.583333333333332,FALSE
1492,Female,White or Other,married,28.75,TRUE
1492,Female,White or Other,parent,28.75,TRUE
1493,Male,White or Other,educ_hs,20.5,FALSE
1493,Male,White or Other,educ_ba,25,FALSE
1493,Male,White or Other,married,40.833333333333336,TRUE
1493,Male,White or Other,parent,40.833333333333336,TRUE
1494,Female,White or Other,educ_hs,18.5,FALSE
1494,Female,White or Other,educ_ba,41.083333333333336,TRUE
1494,Female,White or Other,married,41.083333333333336,TRUE
1494,Female,White or Other,parent,41.083333333333336,TRUE
1495,Female,White or Other,educ_hs,18,FALSE
1495,Female,White or Other,educ_ba,24.916666666666668,FALSE
1495,Female,White or Other,married,23,FALSE
1495,Female,White or Other,parent,20.416666666666668,FALSE
1496,Female,White or Other,educ_hs,18.416666666666668,FALSE
1496,Female,White or Other,educ_ba,40.75,TRUE
1496,Female,White or Other,married,29.666666666666668,FALSE
1496,Female,White or Other,parent,40.75,TRUE
1497,Female,White or Other,educ_hs,19.666666666666668,FALSE
1497,Female,White or Other,educ_ba,24.166666666666668,FALSE
1497,Female,White or Other,married,26.833333333333332,FALSE
1497,Female,White or Other,parent,31,FALSE
1498,Female,White or Other,educ_hs,21.666666666666668,FALSE
1498,Female,White or Other,educ_ba,26.666666666666668,FALSE
1498,Female,White or Other,married,27.166666666666668,FALSE
1498,Female,White or Other,parent,28.75,FALSE
1499,Female,White or Other,educ_hs,17.833333333333332,FALSE
1499,Female,White or Other,educ_ba,21.75,FALSE
1499,Female,White or Other,married,41.333333333333336,TRUE
1499,Female,White or Other,parent,41.333333333333336,TRUE
1500,Female,Black,educ_hs,19.416666666666668,FALSE
1500,Female,Black,educ_ba,26.416666666666668,FALSE
1500,Female,Black,married,29.333333333333332,FALSE
1500,Female,Black,parent,36.833333333333336,FALSE
1501,Female,White or Other,educ_hs,17.666666666666668,FALSE
1501,Female,White or Other,educ_ba,21.583333333333332,FALSE
1501,Female,White or Other,married,23,TRUE
1501,Female,White or Other,parent,23,TRUE
1502,Female,Black,educ_hs,22.083333333333332,FALSE
1502,Female,Black,educ_ba,41.5,TRUE
1502,Female,Black,married,36.416666666666664,FALSE
1502,Female,Black,parent,20.166666666666668,FALSE
1503,Male,White or Other,educ_hs,18.5,FALSE
1503,Male,White or Other,educ_ba,25.666666666666668,FALSE
1503,Male,White or Other,married,34.5,FALSE
1503,Male,White or Other,parent,40.916666666666664,TRUE
1504,Female,White or Other,educ_hs,20.416666666666668,FALSE
1504,Female,White or Other,educ_ba,27.333333333333332,FALSE
1504,Female,White or Other,married,40.916666666666664,TRUE
1504,Female,White or Other,parent,33.833333333333336,FALSE
1505,Male,Hispanic,educ_hs,21.916666666666668,FALSE
1505,Male,Hispanic,educ_ba,34.416666666666664,FALSE
1505,Male,Hispanic,married,31.25,FALSE
1505,Male,Hispanic,parent,25.083333333333332,FALSE
1506,Female,Hispanic,educ_hs,21.166666666666668,FALSE
1506,Female,Hispanic,educ_ba,27.916666666666668,TRUE
1506,Female,Hispanic,married,26.5,FALSE
1506,Female,Hispanic,parent,26.75,FALSE
1507,Male,Hispanic,educ_hs,17.083333333333332,TRUE
1507,Male,Hispanic,educ_ba,17.083333333333332,TRUE
1507,Male,Hispanic,married,17.083333333333332,TRUE
1507,Male,Hispanic,parent,17.083333333333332,TRUE
1508,Male,White or Other,educ_hs,21.416666666666668,FALSE
1508,Male,White or Other,educ_ba,41.25,TRUE
1508,Male,White or Other,married,41.25,TRUE
1508,Male,White or Other,parent,41.25,TRUE
1509,Female,Hispanic,educ_hs,40.833333333333336,TRUE
1509,Female,Hispanic,educ_ba,40.833333333333336,TRUE
1509,Female,Hispanic,married,33.416666666666664,FALSE
1509,Female,Hispanic,parent,19.5,FALSE
1510,Male,White or Other,educ_hs,19.333333333333332,FALSE
1510,Male,White or Other,educ_ba,41.833333333333336,TRUE
1510,Male,White or Other,married,34.583333333333336,FALSE
1510,Male,White or Other,parent,41.833333333333336,TRUE
1511,Female,White or Other,educ_hs,29.166666666666668,FALSE
1511,Female,White or Other,educ_ba,41.5,TRUE
1511,Female,White or Other,married,41.5,TRUE
1511,Female,White or Other,parent,19.75,FALSE
1512,Female,White or Other,educ_hs,31.5,FALSE
1512,Female,White or Other,educ_ba,37.833333333333336,TRUE
1512,Female,White or Other,married,37.833333333333336,TRUE
1512,Female,White or Other,parent,25.833333333333332,FALSE
1513,Female,White or Other,educ_hs,21.75,FALSE
1513,Female,White or Other,educ_ba,41.25,TRUE
1513,Female,White or Other,married,22.333333333333332,FALSE
1513,Female,White or Other,parent,41.25,TRUE
1514,Male,Black,educ_hs,20.583333333333332,FALSE
1514,Male,Black,educ_ba,41.5,TRUE
1514,Male,Black,married,41.5,TRUE
1514,Male,Black,parent,41.5,TRUE
1515,Male,White or Other,educ_hs,17.833333333333332,FALSE
1515,Male,White or Other,educ_ba,26.25,FALSE
1515,Male,White or Other,married,29.833333333333332,FALSE
1515,Male,White or Other,parent,33,FALSE
1516,Female,Hispanic,educ_hs,18.583333333333332,FALSE
1516,Female,Hispanic,educ_ba,35.166666666666664,TRUE
1516,Female,Hispanic,married,25.833333333333332,FALSE
1516,Female,Hispanic,parent,28.416666666666668,FALSE
1517,Female,Hispanic,educ_hs,20.833333333333332,FALSE
1517,Female,Hispanic,educ_ba,41.083333333333336,TRUE
1517,Female,Hispanic,married,36.166666666666664,FALSE
1517,Female,Hispanic,parent,41.083333333333336,TRUE
1518,Male,White or Other,educ_hs,20.833333333333332,FALSE
1518,Male,White or Other,educ_ba,29.75,FALSE
1518,Male,White or Other,married,38.416666666666664,FALSE
1518,Male,White or Other,parent,37.833333333333336,FALSE
1519,Male,White or Other,educ_hs,22,FALSE
1519,Male,White or Other,educ_ba,25.916666666666668,FALSE
1519,Male,White or Other,married,41.416666666666664,TRUE
1519,Male,White or Other,parent,41.416666666666664,TRUE
1520,Male,White or Other,educ_hs,22,FALSE
1520,Male,White or Other,educ_ba,41.333333333333336,TRUE
1520,Male,White or Other,married,29.25,FALSE
1520,Male,White or Other,parent,37.333333333333336,FALSE
1521,Female,White or Other,educ_hs,19.166666666666668,FALSE
1521,Female,White or Other,educ_ba,42.333333333333336,TRUE
1521,Female,White or Other,married,25.25,FALSE
1521,Female,White or Other,parent,21.75,FALSE
1522,Male,White or Other,educ_hs,20.166666666666668,FALSE
1522,Male,White or Other,educ_ba,41.5,TRUE
1522,Male,White or Other,married,24.166666666666668,FALSE
1522,Male,White or Other,parent,28.083333333333332,FALSE
1523,Female,Black,educ_hs,22.333333333333332,FALSE
1523,Female,Black,educ_ba,30.583333333333332,TRUE
1523,Female,Black,married,27.083333333333332,FALSE
1523,Female,Black,parent,29.416666666666668,FALSE
1524,Female,Black,educ_hs,18.666666666666668,FALSE
1524,Female,Black,educ_ba,41.083333333333336,TRUE
1524,Female,Black,married,20.25,FALSE
1524,Female,Black,parent,20.25,FALSE
1525,Male,Black,educ_hs,18.5,FALSE
1525,Male,Black,educ_ba,23.416666666666668,FALSE
1525,Male,Black,married,29.75,FALSE
1525,Male,Black,parent,39.916666666666664,FALSE
1526,Female,White or Other,educ_hs,20.333333333333332,FALSE
1526,Female,White or Other,educ_ba,40.666666666666664,TRUE
1526,Female,White or Other,married,23.25,FALSE
1526,Female,White or Other,parent,25.583333333333332,FALSE
1527,Female,Black,educ_hs,40.833333333333336,TRUE
1527,Female,Black,educ_ba,40.833333333333336,TRUE
1527,Female,Black,married,40.833333333333336,TRUE
1527,Female,Black,parent,40.833333333333336,TRUE
1528,Female,Black,educ_hs,19.333333333333332,FALSE
1528,Female,Black,educ_ba,34.333333333333336,TRUE
1528,Female,Black,married,27.75,FALSE
1528,Female,Black,parent,19.666666666666668,FALSE
1529,Male,Black,educ_hs,16.666666666666668,TRUE
1529,Male,Black,educ_ba,16.666666666666668,TRUE
1529,Male,Black,married,16.666666666666668,TRUE
1529,Male,Black,parent,16.666666666666668,TRUE
1530,Male,White or Other,educ_hs,18.083333333333332,FALSE
1530,Male,White or Other,educ_ba,22,FALSE
1530,Male,White or Other,married,29.666666666666668,FALSE
1530,Male,White or Other,parent,31.083333333333332,FALSE
1531,Female,White or Other,educ_hs,20.833333333333332,FALSE
1531,Female,White or Other,educ_ba,25,FALSE
1531,Female,White or Other,married,41.75,TRUE
1531,Female,White or Other,parent,41.75,TRUE
1532,Male,White or Other,educ_hs,20.583333333333332,FALSE
1532,Male,White or Other,educ_ba,28.166666666666668,FALSE
1532,Male,White or Other,married,41.333333333333336,TRUE
1532,Male,White or Other,parent,41.333333333333336,TRUE
1533,Female,White or Other,educ_hs,20.083333333333332,FALSE
1533,Female,White or Other,educ_ba,24,FALSE
1533,Female,White or Other,married,29.083333333333332,FALSE
1533,Female,White or Other,parent,32.5,FALSE
1534,Female,White or Other,educ_hs,18.083333333333332,FALSE
1534,Female,White or Other,educ_ba,39.416666666666664,TRUE
1534,Female,White or Other,married,39.416666666666664,TRUE
1534,Female,White or Other,parent,32,FALSE
1535,Male,White or Other,educ_hs,41.083333333333336,TRUE
1535,Male,White or Other,educ_ba,41.083333333333336,TRUE
1535,Male,White or Other,married,39.583333333333336,FALSE
1535,Male,White or Other,parent,30.833333333333332,FALSE
1536,Male,Hispanic,educ_hs,20.75,FALSE
1536,Male,Hispanic,educ_ba,30.583333333333332,TRUE
1536,Male,Hispanic,married,21.75,FALSE
1536,Male,Hispanic,parent,24.166666666666668,FALSE
1537,Female,White or Other,educ_hs,20.416666666666668,FALSE
1537,Female,White or Other,educ_ba,41.333333333333336,TRUE
1537,Female,White or Other,married,24.166666666666668,FALSE
1537,Female,White or Other,parent,20.583333333333332,FALSE
1538,Male,Hispanic,educ_hs,18.166666666666668,FALSE
1538,Male,Hispanic,educ_ba,42.25,TRUE
1538,Male,Hispanic,married,42.25,TRUE
1538,Male,Hispanic,parent,29.333333333333332,FALSE
1539,Female,White or Other,educ_hs,22.75,FALSE
1539,Female,White or Other,educ_ba,41.666666666666664,TRUE
1539,Female,White or Other,married,32.5,FALSE
1539,Female,White or Other,parent,19,FALSE
1540,Female,White or Other,educ_hs,21.5,FALSE
1540,Female,White or Other,educ_ba,40.916666666666664,TRUE
1540,Female,White or Other,married,40.916666666666664,TRUE
1540,Female,White or Other,parent,40.916666666666664,TRUE
1541,Female,White or Other,educ_hs,22.166666666666668,FALSE
1541,Female,White or Other,educ_ba,40.833333333333336,TRUE
1541,Female,White or Other,married,40.833333333333336,TRUE
1541,Female,White or Other,parent,28.416666666666668,FALSE
